# Astrax offline transition dataset
# state values are finite and bounded to [-1, 1]
action,reward,terminal,state,next_state
1,0.104223363,0,-0.000255272374;0.126298398;-0.229036599;0.000410716922;-0.234805003;0.118073493;-0.111996062;0.228743225;0.00242656749;-0.00040979305;-7.82049028e-05;-0.00135237665;-0.000371115049;-0.00494575128;0.00379279442;0.00174322806;0.00600509206;-0.00380897615;-3.11470067e-05;-0.000195846122;0.000352669158;-0.0018507397;-0.000501637929;0.0035702996;-0.00306870835;0.00101500656;-0.00139216334;-0.000641711405;5.72972931e-06;-0.00101951242;0.00145284203;-0.00119660131,-0.000701695622;0.240521714;-0.229643032;0.000511873106;-0.233751744;0.117141515;-0.111303695;0.22950989;0.00191494497;-0.000567597395;0.000767582445;5.42844646e-07;-0.000353228883;-0.0050793686;0.00470400741;0.00314364443;0.0072032772;-0.00448236987;-0.000552306941;0.00117296865;0.00145438244;-0.0005118564;-0.00175508624;0.00447741151;-0.00336828013;0.00163831166;-0.000449905696;-0.000778285845;-0.000802927359;7.50946347e-05;0.00220026076;1.11045083e-05
4,0.0583037362,0,-0.000701695622;0.240521714;-0.229643032;0.000511873106;-0.233751744;0.117141515;-0.111303695;0.22950989;0.00191494497;-0.000567597395;0.000767582445;5.42844646e-07;-0.000353228883;-0.0050793686;0.00470400741;0.00314364443;0.0072032772;-0.00448236987;-0.000552306941;0.00117296865;0.00145438244;-0.0005118564;-0.00175508624;0.00447741151;-0.00336828013;0.00163831166;-0.000449905696;-0.000778285845;-0.000802927359;7.50946347e-05;0.00220026076;1.11045083e-05,-0.00152187399;0.238850892;-0.230184153;-0.000490618811;-0.349145591;0.117379323;-0.110412985;0.228272155;0.000726974802;-0.00132736634;-2.13570311e-05;-0.00109487004;0.00099617918;-0.0057905186;0.00447766203;0.00265703211;0.00636004843;-0.00500341365;-0.00184973516;0.000234307023;0.000975706149;-0.0012219795;-0.000290480442;0.00303947926;-0.00348710828;0.000270029181;0.000661034719;-0.000531057012;-0.000728579471;-0.000164225203;0.00362530397;0.00114847976
7,0.115243278,0,-0.00152187399;0.238850892;-0.230184153;-0.000490618811;-0.349145591;0.117379323;-0.110412985;0.228272155;0.000726974802;-0.00132736634;-2.13570311e-05;-0.00109487004;0.00099617918;-0.0057905186;0.00447766203;0.00265703211;0.00636004843;-0.00500341365;-0.00184973516;0.000234307023;0.000975706149;-0.0012219795;-0.000290480442;0.00303947926;-0.00348710828;0.000270029181;0.000661034719;-0.000531057012;-0.000728579471;-0.000164225203;0.00362530397;0.00114847976,-0.00158983911;0.239567757;-0.228746131;-0.00128731411;-0.34729746;0.11845167;-0.110666148;0.353515416;0.00140682689;-0.000694463262;-0.00024822753;0.000364771462;-0.000279219355;-0.00590711972;0.00407388341;0.00141964713;0.00496536354;-0.00569641357;-0.000544368057;-0.00106397492;0.00185012969;-0.00172151974;0.000613443437;0.00308355084;-0.00212572422;0.00100593246;-0.000574094884;0.000799006724;-0.00165430573;0.000278779771;0.0034990937;0.00180608802
3,-0.0627887025,0,-0.00158983911;0.239567757;-0.228746131;-0.00128731411;-0.34729746;0.11845167;-0.110666148;0.353515416;0.00140682689;-0.000694463262;-0.00024822753;0.000364771462;-0.000279219355;-0.00590711972;0.00407388341;0.00141964713;0.00496536354;-0.00569641357;-0.000544368057;-0.00106397492;0.00185012969;-0.00172151974;0.000613443437;0.00308355084;-0.00212572422;0.00100593246;-0.000574094884;0.000799006724;-0.00165430573;0.000278779771;0.0034990937;0.00180608802,-0.00245650206;0.240442649;-0.227042541;-0.12164294;-0.347235769;0.118298329;-0.110580735;0.353945076;0.00107314612;-0.000527664495;0.00104672066;0.00156675396;-0.00105400139;-0.0060260864;0.00527903158;0.000587202958;0.00501533551;-0.00623520045;-0.00052628445;-0.00042170129;0.000963887142;-0.00241881213;0.000957509095;0.00287019019;-0.00116244273;0.000207117235;-0.00176493346;0.000402233709;-0.000754245033;0.00145774416;0.00434290618;0.00280289026
6,0.111097418,0,-0.00245650206;0.240442649;-0.227042541;-0.12164294;-0.347235769;0.118298329;-0.110580735;0.353945076;0.00107314612;-0.000527664495;0.00104672066;0.00156675396;-0.00105400139;-0.0060260864;0.00527903158;0.000587202958;0.00501533551;-0.00623520045;-0.00052628445;-0.00042170129;0.000963887142;-0.00241881213;0.000957509095;0.00287019019;-0.00116244273;0.000207117235;-0.00176493346;0.000402233709;-0.000754245033;0.00145774416;0.00434290618;0.00280289026,-0.00134228496;0.23909314;-0.2270502;-0.121903501;-0.347612143;0.117787853;-0.231678158;0.351844639;0.00205864618;0.000757735048;0.00014996517;0.00251168804;-0.000492108287;-0.00624158746;0.00456523104;0.000865558162;0.00618791766;-0.00481763622;-0.000114861701;0.000364324864;0.00123044103;-0.00265578274;0.000505965087;0.00347646303;-0.0014968185;-0.000326852925;-0.000402868609;0.00084914628;-0.000721884775;0.000789170386;0.00357254874;0.00245513231
1,0.119710796,0,-0.00134228496;0.23909314;-0.2270502;-0.121903501;-0.347612143;0.117787853;-0.231678158;0.351844639;0.00205864618;0.000757735048;0.00014996517;0.00251168804;-0.000492108287;-0.00624158746;0.00456523104;0.000865558162;0.00618791766;-0.00481763622;-0.000114861701;0.000364324864;0.00123044103;-0.00265578274;0.000505965087;0.00347646303;-0.0014968185;-0.000326852925;-0.000402868609;0.00084914628;-0.000721884775;0.000789170386;0.00357254874;0.00245513231,0.000158988405;0.368803918;-0.227342516;-0.120916776;-0.347070962;0.11651542;-0.232005849;0.350859761;0.00282119564;0.00142655475;-0.00112318364;0.00203543459;-0.00065469346;-0.0054255845;0.00458680326;0.000258468615;0.00673659937;-0.00556663703;0.00132026884;0.00123103883;0.00206222711;-0.00212297263;-0.000264931528;0.00225749519;-0.00295362528;-0.000335272227;-0.000632259005;0.00153989939;0.000292058277;0.000671061804;0.0027811327;0.00218813634
4,-0.0964483395,0,0.000158988405;0.368803918;-0.227342516;-0.120916776;-0.347070962;0.11651542;-0.232005849;0.350859761;0.00282119564;0.00142655475;-0.00112318364;0.00203543459;-0.00065469346;-0.0054255845;0.00458680326;0.000258468615;0.00673659937;-0.00556663703;0.00132026884;0.00123103883;0.00206222711;-0.00212297263;-0.000264931528;0.00225749519;-0.00295362528;-0.000335272227;-0.000632259005;0.00153989939;0.000292058277;0.000671061804;0.0027811327;0.00218813634,0.00117795879;0.369314134;-0.226734102;-0.121607505;-0.217681766;0.115038216;-0.230892926;0.350461185;0.00209269486;0.00237831101;-0.00142304879;0.00197345857;-0.000358136836;-0.00486609433;0.00592670962;0.000958963239;0.00648632646;-0.00498070708;0.00243668118;-0.000222551404;0.00291736214;-0.00172804645;-0.00115211611;0.00177093304;-0.00440722611;0.000814088155;-0.00140834763;0.00252632541;0.00172023638;0.000178143557;0.00315853558;0.00183982961
0,0.109768294,0,0.00117795879;0.369314134;-0.226734102;-0.121607505;-0.217681766;0.115038216;-0.230892926;0.350461185;0.00209269486;0.00237831101;-0.00142304879;0.00197345857;-0.000358136836;-0.00486609433;0.00592670962;0.000958963239;0.00648632646;-0.00498070708;0.00243668118;-0.000222551404;0.00291736214;-0.00172804645;-0.00115211611;0.00177093304;-0.00440722611;0.000814088155;-0.00140834763;0.00252632541;0.00172023638;0.000178143557;0.00315853558;0.00183982961,-0.118590325;0.367239326;-0.22549805;-0.120324321;-0.217199728;0.114873186;-0.230754808;0.349202722;0.00263209827;0.00276393536;-0.00250394084;0.00181906635;-0.00102415716;-0.00463383785;0.00645040628;0.00216917251;0.00570931425;-0.00461569149;0.00105445541;0.00101508212;0.00383218285;-0.00280038943;0.000238141627;0.00270665134;-0.00570831448;-0.000274619262;-0.00264422223;0.00132777647;0.00204241928;0.000784338976;0.00416483777;0.00136487116
3,0.0398744792,0,-0.118590325;0.367239326;-0.22549805;-0.120324321;-0.217199728;0.114873186;-0.230754808;0.349202722;0.00263209827;0.00276393536;-0.00250394084;0.00181906635;-0.00102415716;-0.00463383785;0.00645040628;0.00216917251;0.00570931425;-0.00461569149;0.00105445541;0.00101508212;0.00383218285;-0.00280038943;0.000238141627;0.00270665134;-0.00570831448;-0.000274619262;-0.00264422223;0.00132777647;0.00204241928;0.000784338976;0.00416483777;0.00136487116,-0.117010601;0.367721409;-0.224813715;0.000308285467;-0.215752631;0.113405548;-0.231672451;0.349621385;0.00250706961;0.00226378907;-0.00299559999;0.0017399299;-0.000295322912;-0.00370977889;0.00630826131;0.00332876947;0.00696614943;-0.00377990655;0.0014852595;0.000994642614;0.00434425008;-0.00182503345;0.0003852761;0.00330908387;-0.00631041406;-0.000905242865;-0.00198537926;-5.59749315e-05;0.00278652972;0.000327267946;0.00524988351;-0.00013270753
6,0.105778478,0,-0.117010601;0.367721409;-0.224813715;0.000308285467;-0.215752631;0.113405548;-0.231672451;0.349621385;0.00250706961;0.00226378907;-0.00299559999;0.0017399299;-0.000295322912;-0.00370977889;0.00630826131;0.00332876947;0.00696614943;-0.00377990655;0.0014852595;0.000994642614;0.00434425008;-0.00182503345;0.0003852761;0.00330908387;-0.00631041406;-0.000905242865;-0.00198537926;-5.59749315e-05;0.00278652972;0.000327267946;0.00524988351;-0.00013270753,-0.116647631;0.368002772;-0.223592803;2.47332791e-05;-0.215865627;0.112129234;-0.347450942;0.349177837;0.00331123476;0.00248612952;-0.00340576191;0.0017374662;-0.00127099012;-0.00514736352;0.00552209327;0.00476623746;0.00821820181;-0.00425403984;0.00223767851;0.000915648765;0.00577968592;-0.00196142308;0.00142760645;0.00416014856;-0.00519438135;-0.000116454321;-0.000515119755;0.000547702482;0.00401277794;-0.000757906702;0.00587722566;6.71076705e-05
1,0.113415591,0,-0.116647631;0.368002772;-0.223592803;2.47332791e-05;-0.215865627;0.112129234;-0.347450942;0.349177837;0.00331123476;0.00248612952;-0.00340576191;0.0017374662;-0.00127099012;-0.00514736352;0.00552209327;0.00476623746;0.00821820181;-0.00425403984;0.00223767851;0.000915648765;0.00577968592;-0.00196142308;0.00142760645;0.00416014856;-0.00519438135;-0.000116454321;-0.000515119755;0.000547702482;0.00401277794;-0.000757906702;0.00587722566;6.71076705e-05,-0.117550038;0.491418362;-0.222194731;-0.00138793292;-0.214742735;0.113048583;-0.345258832;0.348098606;0.00248343102;0.00187300332;-0.00354907429;0.00115885201;-0.00218876475;-0.00619330676;0.00467886077;0.00528735342;0.00837738253;-0.0049740104;0.000928593217;-0.000283227244;0.00508831488;-0.00296898698;0.00128257181;0.00380357634;-0.00395866577;0.000992165762;0.000759805611;-0.000812383019;0.00361090223;-0.00196658657;0.0067595304;-0.000730160333
5,-0.128870696,0,-0.117550038;0.491418362;-0.222194731;-0.00138793292;-0.214742735;0.113048583;-0.345258832;0.348098606;0.00248343102;0.00187300332;-0.00354907429;0.00115885201;-0.00218876475;-0.00619330676;0.00467886077;0.00528735342;0.00837738253;-0.0049740104;0.000928593217;-0.000283227244;0.00508831488;-0.00296898698;0.00128257181;0.00380357634;-0.00395866577;0.000992165762;0.000759805611;-0.000812383019;0.00361090223;-0.00196658657;0.0067595304;-0.000730160333,-0.115968943;0.489262611;-0.221160471;-0.00200602552;-0.214792624;-0.00739073101;-0.345756263;0.346704125;0.00125599105;0.00236330112;-0.00423798012;0.000544115319;-0.00125476939;-0.00612208201;0.00343577005;0.0052400101;0.00868479814;-0.0057245912;0.00205923547;0.00101192249;0.00536026526;-0.00408323389;0.00241297856;0.00447558938;-0.00339507288;0.00174109789;-0.000222374278;-0.00122614729;0.00446687778;-0.00231568958;0.00709941611;-0.00170679647
0,0.109671988,0,-0.115968943;0.489262611;-0.221160471;-0.00200602552;-0.214792624;-0.00739073101;-0.345756263;0.346704125;0.00125599105;0.00236330112;-0.00423798012;0.000544115319;-0.00125476939;-0.00612208201;0.00343577005;0.0052400101;0.00868479814;-0.0057245912;0.00205923547;0.00101192249;0.00536026526;-0.00408323389;0.00241297856;0.00447558938;-0.00339507288;0.00174109789;-0.000222374278;-0.00122614729;0.00446687778;-0.00231568958;0.00709941611;-0.00170679647,-0.235640928;0.487413049;-0.220807955;-0.00259212567;-0.212961137;-0.00800610054;-0.346466213;0.346902549;0.00041855179;0.00308889057;-0.0032974584;0.000680013851;-0.00209583272;-0.00664979685;0.00220072456;0.0058327755;0.00969601888;-0.00605491735;0.00310055004;0.00229450269;0.00470411964;-0.00397197623;0.00123299914;0.00520101609;-0.00262738788;0.00255600014;-0.00139874965;-0.00246962858;0.00388657441;-0.0020949156;0.00673805829;-0.00111598405
3,-0.0713535994,0,-0.235640928;0.487413049;-0.220807955;-0.00259212567;-0.212961137;-0.00800610054;-0.346466213;0.346902549;0.00041855179;0.00308889057;-0.0032974584;0.000680013851;-0.00209583272;-0.00664979685;0.00220072456;0.0058327755;0.00969601888;-0.00605491735;0.00310055004;0.00229450269;0.00470411964;-0.00397197623;0.00123299914;0.00520101609;-0.00262738788;0.00255600014;-0.00139874965;-0.00246962858;0.00388657441;-0.0020949156;0.00673805829;-0.00111598405,-0.23502329;0.48650223;-0.21951279;-0.128903031;-0.212969601;-0.00872978754;-0.346066892;0.34564957;0.00124272262;0.00188402273;-0.00365210301;0.00197833194;-0.00298726303;-0.00768302288;0.000903308042;0.00645075878;0.00927128363;-0.0052888426;0.00286776875;0.00118905725;0.00612601452;-0.0029579557;0.0025098105;0.00438144011;-0.00280897319;0.00120735809;-0.00225281622;-0.0038018357;0.00275671901;-0.00330965733;0.00581373088;-0.00078693236
6,0.101118438,0,-0.23502329;0.48650223;-0.21951279;-0.128903031;-0.212969601;-0.00872978754;-0.346066892;0.34564957;0.00124272262;0.00188402273;-0.00365210301;0.00197833194;-0.00298726303;-0.00768302288;0.000903308042;0.00645075878;0.00927128363;-0.0052888426;0.00286776875;0.00118905725;0.00612601452;-0.0029579557;0.0025098105;0.00438144011;-0.00280897319;0.00120735809;-0.00225281622;-0.0038018357;0.00275671901;-0.00330965733;0.00581373088;-0.00078693236,-0.233996063;0.48617202;-0.218710884;-0.129327938;-0.211171702;-0.00955382269;-0.457185328;0.344859779;0.0011427101;0.00173293799;-0.00235421211;0.00135729066;-0.00251058373;-0.00836803578;0.00217472576;0.0059262123;0.0102629242;-0.00616981648;0.00386167271;0.000627416011;0.00490114465;-0.00246609724;0.00376545242;0.00543468632;-0.00375499111;0.000815074658;-0.00086473953;-0.00336656719;0.00191125902;-0.00408493727;0.00671362085;-0.000960255915
2,-0.0211644117,0,-0.233996063;0.48617202;-0.218710884;-0.129327938;-0.211171702;-0.00955382269;-0.457185328;0.344859779;0.0011427101;0.00173293799;-0.00235421211;0.00135729066;-0.00251058373;-0.00836803578;0.00217472576;0.0059262123;0.0102629242;-0.00616981648;0.00386167271;0.000627416011;0.00490114465;-0.00246609724;0.00376545242;0.00543468632;-0.00375499111;0.000815074658;-0.00086473953;-0.00336656719;0.00191125902;-0.00408493727;0.00671362085;-0.000960255915,-0.232757151;0.485874534;-0.339588165;-0.130261913;-0.210061565;-0.00961941946;-0.45554623;0.343099385;0.000608285714;0.000969219021;-0.00290795648;0.00179295102;-0.00146493688;-0.00868607592;0.00346310274;0.00557636516;0.0112779178;-0.00631357403;0.00397633761;0.00201976323;0.00602875883;-0.00118208618;0.00502251973;0.00485700136;-0.00302324258;0.00229760772;-0.00149738719;-0.00225399341;0.00210114941;-0.00485867355;0.00674108788;-0.00185704255
5,0.100250043,0,-0.232757151;0.485874534;-0.339588165;-0.130261913;-0.210061565;-0.00961941946;-0.45554623;0.343099385;0.000608285714;0.000969219021;-0.00290795648;0.00179295102;-0.00146493688;-0.00868607592;0.00346310274;0.00557636516;0.0112779178;-0.00631357403;0.00397633761;0.00201976323;0.00602875883;-0.00118208618;0.00502251973;0.00485700136;-0.00302324258;0.00229760772;-0.00149738719;-0.00225399341;0.00210114941;-0.00485867355;0.00674108788;-0.00185704255,-0.233093634;0.486108899;-0.339880317;-0.128534243;-0.208749399;0.100630619;-0.453527898;0.34325403;0.00109525188;0.00234290864;-0.00144796527;0.000378440949;-3.15933721e-05;-0.00884541217;0.00462556537;0.00652166875;0.0124017457;-0.00536005246;0.00509496126;0.00210021087;0.00689613912;-0.000376906653;0.00499389786;0.00397326797;-0.00335737201;0.00296429289;-0.000385519117;-0.0012972313;0.00279779639;-0.00583887007;0.00816414226;-0.000517699867
0,0.119201548,0,-0.233093634;0.486108899;-0.339880317;-0.128534243;-0.208749399;0.100630619;-0.453527898;0.34325403;0.00109525188;0.00234290864;-0.00144796527;0.000378440949;-3.15933721e-05;-0.00884541217;0.00462556537;0.00652166875;0.0124017457;-0.00536005246;0.00509496126;0.00210021087;0.00689613912;-0.000376906653;0.00499389786;0.00397326797;-0.00335737201;0.00296429289;-0.000385519117;-0.0012972313;0.00279779639;-0.00583887007;0.00816414226;-0.000517699867,-0.362295181;0.485789001;-0.3404392;-0.128994629;-0.208626628;0.100946844;-0.453749031;0.343315005;0.00106042414;0.00178885914;-0.00131909107;0.000268970936;0.000316273829;-0.0087479474;0.00423541479;0.00522289006;0.0118592344;-0.0046226494;0.00478248578;0.00252863741;0.00607500924;-0.00176156894;0.00359183713;0.00407752162;-0.00447303057;0.0042812149;-0.00112549867;-0.000416681927;0.00331746787;-0.00572334602;0.00820665807;0.000402455102
3,0.0646999776,0,-0.362295181;0.485789001;-0.3404392;-0.128994629;-0.208626628;0.100946844;-0.453749031;0.343315005;0.00106042414;0.00178885914;-0.00131909107;0.000268970936;0.000316273829;-0.0087479474;0.00423541479;0.00522289006;0.0118592344;-0.0046226494;0.00478248578;0.00252863741;0.00607500924;-0.00176156894;0.00359183713;0.00407752162;-0.00447303057;0.0042812149;-0.00112549867;-0.000416681927;0.00331746787;-0.00572334602;0.00820665807;0.000402455102,-0.362642497;0.484969288;-0.339987874;-0.0158469025;-0.206892624;0.0993130505;-0.452440828;0.342100441;0.000835219922;0.00215293141;-0.00171296811;-0.000121274788;0.00159880065;-0.0093927402;0.00432427926;0.00463714963;0.0124227479;-0.00544072408;0.00553161139;0.0020458037;0.00628459407;-0.000819148321;0.00461752713;0.00358690694;-0.0037748483;0.00383777427;-0.00146273489;-0.000233240004;0.00412022555;-0.00500410516;0.00709123071;4.38485295e-05
7,0.116019301,0,-0.362642497;0.484969288;-0.339987874;-0.0158469025;-0.206892624;0.0993130505;-0.452440828;0.342100441;0.000835219922;0.00215293141;-0.00171296811;-0.000121274788;0.00159880065;-0.0093927402;0.00432427926;0.00463714963;0.0124227479;-0.00544072408;0.00553161139;0.0020458037;0.00628459407;-0.000819148321;0.00461752713;0.00358690694;-0.0037748483;0.00383777427;-0.00146273489;-0.000233240004;0.00412022555;-0.00500410516;0.00709123071;4.38485295e-05,-0.361953229;0.482621431;-0.34010306;-0.0153089827;-0.2076796;0.0991594642;-0.450624347;0.46811974;0.0017436624;0.00320885051;-0.000269615324;-0.00097637705;0.000441078562;-0.00900154747;0.00293531036;0.00562025607;0.0138362674;-0.00415466586;0.00648400467;0.000868125353;0.00604353566;-0.00129458425;0.00513657695;0.0027130167;-0.0038410509;0.00495073106;-0.00130335568;0.0009057555;0.00367975608;-0.00582009414;0.00637331232;-1.60870768e-05
2,-0.00198555924,0,-0.361953229;0.482621431;-0.34010306;-0.0153089827;-0.2076796;0.0991594642;-0.450624347;0.46811974;0.0017436624;0.00320885051;-0.000269615324;-0.00097637705;0.000441078562;-0.00900154747;0.00293531036;0.00562025607;0.0138362674;-0.00415466586;0.00648400467;0.000868125353;0.00604353566;-0.00129458425;0.00513657695;0.0027130167;-0.0038410509;0.00495073106;-0.00130335568;0.0009057555;0.00367975608;-0.00582009414;0.00637331232;-1.60870768e-05,-0.360974729;0.481874943;-0.215046018;-0.014431932;-0.208400473;0.0975882411;-0.449515849;0.466554135;0.00284523424;0.0042218538;-0.00146477891;-0.000649512978;-0.00017791742;-0.0098607149;0.00169992715;0.00532401633;0.0124241579;-0.003101815;0.00651271222;0.00133714115;0.00730236387;-0.00202739146;0.00457548862;0.00238277414;-0.00309034344;0.00599524425;-0.000500756374;0.00207147002;0.00424530357;-0.00540417433;0.00590811111;-0.000137769079
